ID,Mcore,err_Mcore,Tcore,Size
I18308-0503_6,0.43,0.22,20.0,551
I18308-0503_7,0.18,0.09,30.0,551
I18308-0503_8,0.23,0.12,20.0,551
I18308-0503_9,0.30,0.15,20.0,551
I18308-0503_10,0.14,0.07,30.0,551
I18308-0503_11,0.35,0.18,20.0,551
I18308-0503_12,0.42,0.21,30.0,1722
I18308-0503_13,0.16,0.08,20.0,551
I18308-0503_14,0.25,0.13,20.0,551
I18308-0503_15,0.14,0.07,30.0,551
I18308-0503_16,0.09,0.05,30.0,551
I18308-0503_17,0.12,0.06,30.0,551
I18308-0503_18,0.07,0.04,30.0,551
I18308-0503_19,0.29,0.15,30.0,2908
I18308-0503_20,0.69,0.34,30.0,4009
I18308-0503_21,0.26,0.13,30.0,4714
I18308-0503_22,0.47,0.23,30.0,3700
I18308-0503_23,0.14,0.07,20.0,551
I18308-0503_24,0.12,0.06,30.0,948
I18311-0809_1,14.61,7.31,30.0,1341
I18311-0809_2,2.44,1.22,100.0,2326
I18311-0809_3,6.17,3.08,20.0,940
I18311-0809_4,5.18,2.59,30.0,2421
I18311-0809_5,6.22,3.11,20.0,3615
I18311-0809_6,4.34,2.17,30.0,1921
I18311-0809_7,3.18,1.59,30.0,1825
I18311-0809_8,1.11,0.55,30.0,1057
I18311-0809_9,1.61,0.81,20.0,1649
I18311-0809_10,1.37,0.69,30.0,1751
I18311-0809_11,1.23,0.62,100.0,4023
I18311-0809_12,0.61,0.31,30.0,1296
I18311-0809_13,1.08,0.54,30.0,2776
I18311-0809_14,0.96,0.48,30.0,1064
I18311-0809_15,1.39,0.69,30.0,5987
I18311-0809_16,0.52,0.26,30.0,2191
I18311-0809_17,1.84,0.92,30.0,2541
I18311-0809_18,0.85,0.43,30.0,2171
I18311-0809_19,0.25,0.13,100.0,1123
I18311-0809_20,0.85,0.42,30.0,3322
I18311-0809_21,0.84,0.42,30.0,2313
I18314-0720_1,10.10,5.05,20.0,1418
I18314-0720_2,12.67,6.33,20.0,1740
I18314-0720_3,7.05,3.52,20.0,1939
I18314-0720_4,5.43,2.71,30.0,3137
I18314-0720_5,2.37,1.19,30.0,3313
I18314-0720_6,1.57,0.79,30.0,2146
I18314-0720_7,1.03,0.51,20.0,928
I18314-0720_8,2.18,1.09,20.0,1607
I18314-0720_9,1.22,0.61,30.0,2898
I18314-0720_10,0.83,0.42,30.0,2446
I18314-0720_11,0.60,0.30,30.0,994
I18314-0720_12,1.24,0.62,30.0,3488
I18314-0720_13,0.38,0.19,30.0,928
I18314-0720_14,2.56,1.28,30.0,6487
I18314-0720_15,1.24,0.62,30.0,4630
I18314-0720_16,0.50,0.25,20.0,928
I18314-0720_17,0.68,0.34,30.0,2020
I18314-0720_18,1.95,0.98,30.0,7782
I18314-0720_19,0.47,0.24,30.0,1747
I18314-0720_20,0.90,0.45,30.0,4513
I18314-0720_21,1.02,0.51,30.0,2966
I18314-0720_22,0.76,0.38,30.0,4138
I18316-0602_1,8.30,4.15,100.0,1075
I18316-0602_2,4.36,2.18,30.0,548
I18316-0602_3,2.53,1.26,30.0,548
I18316-0602_4,1.67,0.83,30.0,585
I18316-0602_5,1.14,0.57,30.0,548
I18316-0602_6,3.06,1.53,20.0,1685
I18316-0602_7,0.60,0.30,100.0,969
I18316-0602_8,0.16,0.08,30.0,548
I18316-0602_9,1.48,0.74,20.0,548
I18316-0602_10,0.46,0.23,30.0,548
I18316-0602_11,0.69,0.34,30.0,548
I18316-0602_12,0.48,0.24,20.0,548
I18316-0602_13,0.43,0.21,100.0,1211
I18316-0602_14,0.45,0.22,100.0,2209
I18316-0602_15,2.28,1.14,30.0,2158
I18316-0602_16,1.45,0.72,30.0,3150
I18316-0602_17,0.42,0.21,30.0,577
I18316-0602_18,0.24,0.12,30.0,548
I18316-0602_19,0.77,0.39,30.0,1142
I18316-0602_20,1.01,0.50,30.0,1609
I18316-0602_21,0.14,0.07,30.0,548
I18316-0602_22,0.98,0.49,30.0,2060
I18316-0602_23,0.37,0.19,30.0,1988
I18316-0602_24,0.29,0.14,30.0,548
I18316-0602_25,0.55,0.27,30.0,2068
I18316-0602_26,0.44,0.22,20.0,548
I18316-0602_27,0.69,0.34,30.0,5068
I18316-0602_28,0.35,0.17,30.0,554
I18316-0602_29,0.46,0.23,30.0,779
I18316-0602_30,0.49,0.24,30.0,1116
I18316-0602_31,0.34,0.17,30.0,2358
I18317-0513_1,0.98,0.49,100.0,563
I18317-0513_2,0.82,0.41,30.0,543
I18317-0513_3,0.52,0.26,30.0,543
I18317-0513_4,0.43,0.21,20.0,543
I18317-0513_5,1.08,0.54,20.0,543
I18317-0513_6,0.41,0.20,20.0,543
I18317-0513_7,0.37,0.19,20.0,543
I18317-0513_8,0.97,0.49,20.0,1982
I18317-0513_9,1.73,0.86,30.0,6299
I18317-0513_10,0.49,0.24,30.0,2036
I18317-0513_11,0.24,0.12,20.0,543
I18317-0513_12,0.41,0.20,30.0,1667
I18317-0513_13,0.42,0.21,20.0,2187
I18317-0513_14,0.27,0.14,20.0,584
I18317-0513_15,0.11,0.05,30.0,543
I18317-0757_1,6.88,3.44,30.0,1499
I18317-0757_2,1.00,0.50,30.0,945
I18317-0757_3,1.23,0.61,30.0,1929
I18317-0757_4,0.58,0.29,20.0,946
I18317-0757_5,0.33,0.17,30.0,1533
I18317-0757_6,2.06,1.03,30.0,5292
I18317-0757_7,2.99,1.49,20.0,3685
I18317-0757_8,0.52,0.26,20.0,829
I18317-0757_9,0.96,0.48,20.0,3221
I18317-0757_10,0.40,0.20,30.0,3226
I18317-0757_11,1.66,0.83,30.0,8081
I18317-0757_12,0.41,0.20,30.0,2635
I18317-0757_13,0.23,0.12,30.0,3301
I18341-0727_1,4.86,2.43,100.0,1067
I18341-0727_2,2.16,1.08,100.0,925
I18341-0727_3,6.47,3.23,30.0,961
I18341-0727_4,3.31,1.66,30.0,2371
I18341-0727_5,2.82,1.41,30.0,2233
I18341-0727_6,2.76,1.38,30.0,2535
I18341-0727_7,0.89,0.44,20.0,925
I18341-0727_8,1.37,0.68,30.0,1242
I18341-0727_9,3.17,1.58,30.0,2718
I18341-0727_10,0.75,0.38,20.0,925
I18341-0727_11,1.40,0.70,30.0,1978
I18341-0727_12,1.14,0.57,30.0,2119
I18341-0727_13,2.26,1.13,30.0,2765
I18341-0727_14,2.12,1.06,30.0,2806
I18341-0727_15,1.49,0.75,30.0,2236
I18341-0727_16,0.76,0.38,30.0,1037
I18341-0727_17,0.66,0.33,30.0,1034
I18341-0727_18,0.88,0.44,20.0,925
I18341-0727_19,1.01,0.51,30.0,2968
I18341-0727_20,1.52,0.76,20.0,2573
I18341-0727_21,0.32,0.16,30.0,925
I18341-0727_22,0.56,0.28,30.0,2019
I18341-0727_23,0.73,0.37,30.0,1379
I18341-0727_24,0.58,0.29,30.0,1226
I18341-0727_25,1.17,0.58,30.0,5817
I18341-0727_26,0.78,0.39,30.0,2289
I18341-0727_27,0.24,0.12,30.0,925
I18341-0727_28,0.31,0.15,30.0,925
I18411-0338_1,18.44,9.22,100.0,1001
I18411-0338_2,6.32,3.16,30.0,868
I18411-0338_3,13.48,6.74,30.0,1560
I18411-0338_4,3.39,1.69,30.0,1784
I18411-0338_5,1.59,0.79,20.0,868
I18411-0338_6,0.98,0.49,30.0,868
I18411-0338_7,0.34,0.17,100.0,1327
I18411-0338_8,1.48,0.74,30.0,3988
I18411-0338_9,1.62,0.81,30.0,2483
I18411-0338_10,1.00,0.50,30.0,1964
I18411-0338_11,1.05,0.52,20.0,1106
I18411-0338_12,1.74,0.87,20.0,4506
I18411-0338_13,0.82,0.41,30.0,5645
I18434-0242_1,16.19,8.09,100.0,1322
I18434-0242_2,9.56,4.78,100.0,1894
I18434-0242_3,6.51,3.26,30.0,991
I18434-0242_4,6.13,3.06,30.0,1118
I18434-0242_5,0.79,0.40,30.0,804
I18434-0242_6,0.67,0.34,100.0,2612
I18434-0242_7,2.64,1.32,100.0,2511
I18434-0242_8,0.61,0.30,100.0,804
I18434-0242_9,2.16,1.08,30.0,1570
I18434-0242_10,0.79,0.39,100.0,1062
I18434-0242_11,0.25,0.12,100.0,1773
I18434-0242_12,1.40,0.70,30.0,970
I18434-0242_13,1.18,0.59,30.0,3493
I18434-0242_14,0.19,0.09,100.0,1791
I18440-0148_1,3.10,1.55,30.0,1000
I18440-0148_2,0.50,0.25,30.0,2290
I18440-0148_3,0.56,0.28,30.0,3941
I18440-0148_4,0.47,0.24,30.0,2212
I18440-0148_5,0.27,0.14,20.0,957
I18440-0148_6,1.48,0.74,20.0,9138
I18440-0148_7,0.69,0.35,20.0,6146
I18445-0222_1,14.70,7.35,30.0,1474
I18445-0222_2,5.91,2.95,30.0,1657
I18445-0222_3,1.95,0.98,30.0,984
I18445-0222_4,0.74,0.37,30.0,984
I18445-0222_5,0.66,0.33,30.0,984
I18445-0222_6,1.43,0.71,20.0,984
I18445-0222_7,2.31,1.15,30.0,4798
I18445-0222_8,0.96,0.48,20.0,1508
I18445-0222_9,0.30,0.15,30.0,984
I18445-0222_10,0.78,0.39,30.0,3353
I18445-0222_11,0.36,0.18,30.0,984
I18445-0222_12,0.23,0.12,30.0,984
I18445-0222_13,0.20,0.10,30.0,984
I18445-0222_14,0.90,0.45,20.0,3549
I18445-0222_15,0.84,0.42,20.0,3012
I18445-0222_16,0.50,0.25,30.0,1486
I18461-0113_1,6.55,3.27,100.0,1283
I18461-0113_2,3.12,1.56,100.0,896
I18461-0113_3,4.71,2.35,30.0,896
I18461-0113_4,3.02,1.51,30.0,896
I18461-0113_5,1.70,0.85,30.0,896
I18461-0113_6,3.68,1.84,30.0,1896
I18461-0113_7,3.17,1.59,30.0,2286
I18461-0113_8,1.64,0.82,30.0,4001
I18461-0113_9,1.27,0.64,30.0,896
I18461-0113_10,1.01,0.51,30.0,2650
I18461-0113_11,0.72,0.36,30.0,2325
I18461-0113_12,1.42,0.71,30.0,7590
I18461-0113_13,0.37,0.18,30.0,1694
I18461-0113_14,0.70,0.35,30.0,1402
I18461-0113_15,1.16,0.58,30.0,1997
I18461-0113_16,1.80,0.90,30.0,4188
I18461-0113_17,0.66,0.33,30.0,1956
I18461-0113_18,0.77,0.39,30.0,2988
I18461-0113_19,0.34,0.17,30.0,1180
I18461-0113_20,0.72,0.36,30.0,2310
I18469-0132_1,17.32,8.66,100.0,822
I18469-0132_2,2.78,1.39,30.0,911
I18469-0132_3,3.54,1.77,30.0,1230
I18469-0132_4,1.75,0.87,100.0,2063
I18469-0132_5,1.07,0.54,100.0,1580
I18469-0132_6,2.68,1.34,100.0,3100
I18469-0132_7,0.91,0.46,100.0,2123
I18469-0132_8,1.06,0.53,20.0,777
I18469-0132_9,0.94,0.47,100.0,1526
I18469-0132_10,1.01,0.50,20.0,777
I18469-0132_11,0.93,0.46,30.0,777
I18469-0132_12,1.40,0.70,30.0,1311
I18469-0132_13,0.59,0.29,100.0,1762
I18469-0132_14,0.81,0.41,30.0,1088
I18469-0132_15,0.95,0.47,30.0,777
I18469-0132_16,0.68,0.34,30.0,777
I18469-0132_17,1.41,0.70,30.0,6197
I18469-0132_18,0.78,0.39,30.0,1643
I18469-0132_19,0.71,0.36,30.0,2187
I18469-0132_20,0.48,0.24,30.0,2254
I18469-0132_21,1.75,0.88,30.0,1696
I18469-0132_22,0.64,0.32,30.0,1134
I18469-0132_23,0.41,0.20,30.0,780
I18479-0005_1,211.15,105.58,100.0,3383
I18479-0005_2,48.72,24.36,100.0,7020
I18479-0005_3,111.54,55.77,100.0,8512
I18479-0005_4,27.62,13.81,100.0,9228
I18479-0005_5,4.82,2.41,100.0,2053
I18479-0005_6,34.97,17.49,100.0,5428
I18479-0005_7,9.88,4.94,100.0,3329
I18479-0005_8,23.23,11.62,100.0,5484
I18479-0005_9,8.15,4.07,100.0,3796
I18479-0005_10,10.68,5.34,100.0,5479
I18479-0005_11,12.71,6.35,30.0,12766
I18479-0005_12,15.23,7.62,30.0,5407
I18479-0005_13,8.28,4.14,100.0,7302
I18479-0005_14,2.50,1.25,100.0,2881
I18479-0005_15,3.25,1.63,100.0,8516
I18479-0005_16,12.84,6.42,30.0,4850
I18479-0005_17,14.66,7.33,30.0,3906
I18479-0005_18,4.39,2.20,100.0,5494
I18479-0005_19,2.18,1.09,100.0,3342
I18479-0005_20,1.66,0.83,100.0,2053
I18479-0005_21,7.87,3.93,30.0,4000
I18479-0005_22,5.51,2.76,100.0,2391
I18479-0005_23,4.66,2.33,30.0,2053
I18479-0005_24,14.73,7.37,30.0,12803
I18479-0005_25,4.11,2.06,100.0,4106
I18479-0005_26,1.50,0.75,100.0,2877
I18479-0005_27,5.23,2.61,30.0,2581
I18479-0005_28,2.53,1.27,100.0,3039
I18507+0110_1,174.86,87.43,100.0,953
I18507+0110_2,9.78,4.89,100.0,689
I18507+0110_3,16.79,8.40,100.0,1144
I18507+0110_4,32.47,16.24,100.0,2246
I18507+0110_5,6.17,3.09,100.0,992
I18507+0110_6,0.97,0.48,100.0,555
I18507+0110_7,2.24,1.12,100.0,930
I18507+0110_8,5.36,2.68,20.0,640
I18507+0110_9,2.50,1.25,100.0,1234
I18507+0110_10,1.96,0.98,100.0,2189
I18507+0110_11,3.25,1.63,100.0,1509
I18507+0110_12,9.57,4.78,100.0,2174
I18507+0110_13,3.30,1.65,100.0,1319
I18507+0110_14,2.39,1.20,100.0,1837
I18507+0110_15,6.08,3.04,30.0,2178
I18507+0110_16,7.06,3.53,30.0,3034
I18507+0110_17,13.60,6.80,30.0,4927
I18507+0110_18,1.11,0.56,30.0,526
I18507+0110_19,1.95,0.98,30.0,761
I18507+0110_20,1.00,0.50,100.0,1128
I18507+0110_21,0.43,0.22,100.0,752
I18507+0110_22,4.19,2.10,100.0,2587
I18507+0110_23,1.40,0.70,30.0,1298
I18507+0110_24,1.41,0.71,100.0,1394
I18507+0110_25,0.79,0.39,100.0,1286
I18507+0110_26,0.30,0.15,100.0,727
I18507+0110_27,1.35,0.68,30.0,526
I18507+0110_28,0.54,0.27,100.0,526
I18507+0121_1,10.45,5.22,100.0,893
I18507+0121_2,4.03,2.02,100.0,964
I18507+0121_3,2.97,1.49,20.0,497
I18507+0121_4,2.64,1.32,30.0,581
I18507+0121_5,3.98,1.99,30.0,856
I18507+0121_6,1.44,0.72,30.0,667
I18507+0121_7,1.05,0.52,100.0,993
I18507+0121_8,1.45,0.72,30.0,497
I18507+0121_9,1.63,0.81,100.0,1467
I18507+0121_10,0.95,0.47,30.0,788
I18507+0121_11,1.62,0.81,30.0,1494
I18507+0121_12,0.80,0.40,30.0,497
I18507+0121_13,0.60,0.30,100.0,1447
I18507+0121_14,0.54,0.27,100.0,1012
I18507+0121_15,0.53,0.26,30.0,849
I18507+0121_16,2.29,1.15,20.0,2858
I18507+0121_17,0.45,0.22,100.0,971
I18507+0121_18,1.72,0.86,20.0,2546
I18507+0121_19,0.27,0.14,30.0,497
I18507+0121_20,0.47,0.24,30.0,758
I18507+0121_21,2.33,1.17,30.0,6451
I18507+0121_22,0.29,0.15,30.0,497
I18507+0121_23,1.06,0.53,30.0,2304
I18507+0121_24,1.17,0.58,30.0,4435
I18507+0121_25,0.30,0.15,30.0,582
I18507+0121_26,0.40,0.20,20.0,497
I18507+0121_27,0.16,0.08,100.0,1524
I18507+0121_28,0.74,0.37,20.0,2363
I18507+0121_29,0.54,0.27,30.0,1067
I18507+0121_30,0.33,0.16,30.0,1710
I18517+0437_1,2.54,1.27,100.0,639
I18517+0437_2,0.58,0.29,30.0,410
I18517+0437_3,0.75,0.38,20.0,392
I18517+0437_4,1.05,0.53,20.0,1253
I18517+0437_5,0.62,0.31,30.0,1388
I18517+0437_6,0.35,0.17,20.0,388
I18517+0437_7,0.26,0.13,30.0,466
I18517+0437_8,0.58,0.29,30.0,1775
I18517+0437_9,0.23,0.12,100.0,1140
I18517+0437_10,0.47,0.24,30.0,1221
I18517+0437_11,0.38,0.19,30.0,1331
I18517+0437_12,0.07,0.03,100.0,1132
I18517+0437_13,0.18,0.09,30.0,1075
I18517+0437_14,0.05,0.03,100.0,1275
I18517+0437_15,0.08,0.04,30.0,705
I18517+0437_16,0.06,0.03,100.0,699
I18517+0437_17,0.22,0.11,30.0,2105
I18530+0215_1,2.97,1.49,30.0,852
I18530+0215_2,0.82,0.41,100.0,1570
I18530+0215_3,5.25,2.62,30.0,1580
I18530+0215_4,2.00,1.00,30.0,1155
I18530+0215_5,3.48,1.74,30.0,2587
I18530+0215_6,0.89,0.44,30.0,852
I18530+0215_7,2.37,1.18,30.0,1836
I18530+0215_8,2.03,1.02,30.0,1563
I18530+0215_9,1.89,0.94,30.0,3070
I18530+0215_10,1.23,0.61,30.0,1924
I18530+0215_11,0.40,0.20,30.0,852
I18530+0215_12,4.14,2.07,20.0,7192
I18530+0215_13,0.52,0.26,30.0,943
I18530+0215_14,0.69,0.35,30.0,2496
I18530+0215_15,0.32,0.16,30.0,1200
I18530+0215_16,0.05,0.03,100.0,852
I19078+0901_1,736.77,368.38,100.0,2042
I19078+0901_2,468.78,234.39,100.0,2491
I19078+0901_3,332.62,166.31,100.0,3197
I19078+0901_4,247.17,123.58,100.0,2869
I19078+0901_5,128.45,64.22,100.0,2475
I19078+0901_6,128.46,64.23,100.0,4128
I19078+0901_7,140.28,70.14,100.0,2766
I19078+0901_8,78.36,39.18,100.0,2014
I19078+0901_9,62.14,31.07,100.0,4029
I19078+0901_10,44.82,22.41,100.0,2441
I19078+0901_11,67.92,33.96,100.0,5893
I19078+0901_12,19.64,9.82,100.0,2666
I19078+0901_13,29.22,14.61,100.0,3262
I19078+0901_14,63.23,31.61,100.0,5713
I19078+0901_15,36.52,18.26,100.0,3997
I19078+0901_16,171.93,85.97,30.0,21734
I19078+0901_17,23.40,11.70,100.0,4249
I19078+0901_18,24.29,12.14,100.0,4387
I19078+0901_19,49.85,24.92,30.0,2014
I19078+0901_20,21.00,10.50,100.0,4934
I19078+0901_21,9.65,4.83,100.0,2014
I19078+0901_22,18.51,9.25,100.0,3364
I19078+0901_23,61.32,30.66,100.0,16029
I19078+0901_24,15.52,7.76,100.0,5725
I19078+0901_25,14.26,7.13,100.0,6488
I19078+0901_26,22.38,11.19,30.0,2647
I19078+0901_27,5.27,2.63,100.0,2014
I19095+0930_1,65.24,32.62,100.0,1724
I19095+0930_2,7.34,3.67,30.0,3998
I19095+0930_3,3.83,1.91,30.0,1586
I19095+0930_4,2.53,1.26,30.0,1634
I19095+0930_5,6.20,3.10,30.0,6713
I19095+0930_6,4.56,2.28,30.0,4210
I19095+0930_7,11.43,5.71,30.0,8440
I19095+0930_8,2.86,1.43,100.0,2677
I19095+0930_9,12.32,6.16,30.0,14493
I19095+0930_10,3.65,1.82,30.0,6640
I19095+0930_11,3.17,1.59,30.0,4145
I19095+0930_12,4.19,2.09,30.0,6760
I19095+0930_13,1.78,0.89,30.0,2888
I19095+0930_14,0.41,0.21,100.0,2980
I19095+0930_15,1.30,0.65,30.0,1859
I19097+0847_1,13.81,6.90,100.0,2392
I19097+0847_2,9.26,4.63,100.0,2198
I19097+0847_3,9.98,4.99,30.0,1917
I19097+0847_4,3.17,1.59,30.0,1361
I19097+0847_5,3.41,1.70,20.0,1361
I19097+0847_6,6.47,3.24,30.0,4774
I19097+0847_7,1.29,0.64,30.0,2093
I19097+0847_8,2.13,1.06,30.0,2101
I19097+0847_9,2.48,1.24,30.0,2740
I19097+0847_10,2.15,1.08,30.0,4889
I19097+0847_11,0.71,0.35,30.0,1361
I19097+0847_12,1.99,0.99,20.0,2950
I19097+0847_13,1.89,0.95,30.0,2671
I19097+0847_14,0.69,0.34,30.0,2564
I19097+0847_15,0.57,0.28,20.0,1361
I19097+0847_16,0.86,0.43,30.0,5660
I19097+0847_17,1.04,0.52,30.0,2673
I19097+0847_18,0.44,0.22,100.0,2605
